node_id,lon,lat,x,y,component_id,node_min_incident_cell_level,node_max_incident_cell_level,fes_any_finite,fes_valid_sample_count,fes_total_sample_count,fes_valid_fraction,fes_all_invalid,mdt_finite,mdt_value,delta_n_finite,delta_n_value,egm_undulation_finite,egm_value,datum_offset_finite,datum_offset_m,failure_class
3176,121.62942935546567,31.473821284488338,121.62942935546567,31.473821284488338,392,-1,-1,True,1,1,1.0,False,True,0.720115734411693,True,-0.244082510471344,True,12.144049644470215,True,0.47603322394034897,D_FES_VALID_DATUM_VALID
3177,121.61625980132214,31.485050174175726,121.61625980132214,31.485050174175726,0,3,3,True,1,1,1.0,False,True,0.7195138313095142,True,-0.24301351606845856,True,12.090723991394043,True,0.4765003152410556,D_FES_VALID_DATUM_VALID
3178,121.61099197966473,31.489541730050682,121.61099197966473,31.489541730050682,0,3,3,True,1,1,1.0,False,True,0.7192714800685734,True,-0.24284802377223969,True,12.069618225097656,True,0.47642345629633376,D_FES_VALID_DATUM_VALID
3179,121.61362589049344,31.487295952113204,121.61362589049344,31.487295952113204,0,-1,-1,True,1,1,1.0,False,True,0.7193927692604773,True,-0.24291205406188965,True,12.080155372619629,True,0.4764807151985877,D_FES_VALID_DATUM_VALID
3180,121.62152762297956,31.489541730050682,121.62152762297956,31.489541730050682,0,3,3,True,1,1,1.0,False,True,0.7191977221496766,True,-0.24684318900108337,True,12.106111526489258,True,0.4723545331485932,D_FES_VALID_DATUM_VALID
3181,121.61889371215085,31.487295952113204,121.61889371215085,31.487295952113204,0,-1,-1,True,1,1,1.0,False,True,0.7193556631581619,True,-0.24494707584381104,True,12.098432540893555,True,0.47440858731435087,D_FES_VALID_DATUM_VALID
3182,121.61625980132214,31.49403328592564,121.61625980132214,31.49403328592564,0,3,3,True,1,1,1.0,False,True,0.7189553709087358,True,-0.2466776967048645,True,12.085005760192871,True,0.47227767420387134,D_FES_VALID_DATUM_VALID
3183,121.61362589049344,31.49178750798816,121.61362589049344,31.49178750798816,0,-1,-1,True,1,1,1.0,False,True,0.7191133119172213,True,-0.24478158354759216,True,12.077327728271484,True,0.4743317283696291,D_FES_VALID_DATUM_VALID
3184,121.61889371215085,31.49178750798816,121.61889371215085,31.49178750798816,0,-1,-1,True,1,1,1.0,False,True,0.7190766601006399,True,-0.24674171209335327,True,12.095542907714844,True,0.4723349480072866,D_FES_VALID_DATUM_VALID
3185,121.60572415800732,31.511999509425458,121.60572415800732,31.511999509425458,0,3,3,True,1,1,1.0,False,True,0.7179076651687364,True,-0.2507597506046295,True,12.03357219696045,True,0.46714791456410687,D_FES_VALID_DATUM_VALID
3186,121.60045633634991,31.516491065300414,121.60045633634991,31.516491065300414,0,3,3,True,1,1,1.0,False,True,0.7176616796419235,True,-0.2511933445930481,True,12.01158332824707,True,0.4664683350488754,D_FES_VALID_DATUM_VALID
3187,121.60309024717861,31.514245287362936,121.60309024717861,31.514245287362936,0,-1,-1,True,1,1,1.0,False,True,0.7177847859767637,True,-0.25095781683921814,True,12.022550582885742,True,0.4668269691375455,D_FES_VALID_DATUM_VALID
3188,121.61099197966473,31.516491065300414,121.61099197966473,31.516491065300414,0,3,3,True,1,1,1.0,False,True,0.717593373151835,True,-0.2542898654937744,True,12.047002792358398,True,0.4633035076580606,D_FES_VALID_DATUM_VALID
3189,121.60835806883603,31.514245287362936,121.60835806883603,31.514245287362936,0,-1,-1,True,1,1,1.0,False,True,0.7177504055888523,True,-0.25254350900650024,True,12.040313720703125,True,0.46520689658235204,D_FES_VALID_DATUM_VALID
3190,121.60572415800732,31.52098262117537,121.60572415800732,31.52098262117537,326,3,3,True,1,1,1.0,False,True,0.7173473876250221,True,-0.2537626326084137,True,12.02501392364502,True,0.46358475501660845,D_FES_VALID_DATUM_VALID
3191,121.60309024717861,31.518736843237892,121.60309024717861,31.518736843237892,0,-1,-1,True,1,1,1.0,False,True,0.7175044200620394,True,-0.2529771327972412,True,12.018324851989746,True,0.4645272872647982,D_FES_VALID_DATUM_VALID
3192,121.60835806883603,31.518736843237892,121.60835806883603,31.518736843237892,328,-1,-1,True,1,1,1.0,False,True,0.7174704939598622,True,-0.25448793172836304,True,12.035981178283691,True,0.46298256223149914,D_FES_VALID_DATUM_VALID
3193,121.62679544463697,31.511999509425458,121.62679544463697,31.511999509425458,0,3,3,True,1,1,1.0,False,True,0.7177692350456233,True,-0.2572523355484009,True,12.10471248626709,True,0.4605168994972224,D_FES_VALID_DATUM_VALID
3194,121.62152762297956,31.516491065300414,121.62152762297956,31.516491065300414,329,3,3,True,1,1,1.0,False,True,0.7175250666617465,True,-0.25738638639450073,True,12.082422256469727,True,0.4601386802672458,D_FES_VALID_DATUM_VALID
3195,121.62416153380826,31.514245287362936,121.62416153380826,31.514245287362936,0,-1,-1,True,1,1,1.0,False,True,0.7176472644251184,True,-0.25730064511299133,True,12.093603134155273,True,0.46034661931212706,D_FES_VALID_DATUM_VALID
3196,121.63206326629438,31.516491065300414,121.63206326629438,31.516491065300414,329,3,3,True,1,1,1.0,False,True,0.7174567601716579,True,-0.26048290729522705,True,12.117291450500488,True,0.4569738528764309,D_FES_VALID_DATUM_VALID
3197,121.62942935546567,31.514245287362936,121.62942935546567,31.514245287362936,0,-1,-1,True,1,1,1.0,False,True,0.7176128840372071,True,-0.25888633728027344,True,12.111039161682129,True,0.4587265467569337,D_FES_VALID_DATUM_VALID
3198,121.62679544463697,31.52098262117537,121.62679544463697,31.52098262117537,329,3,3,False,0,1,0.0,True,True,0.7172125917877811,True,-0.2596363127231598,True,12.095272064208984,True,0.4575762790646213,A_FES_INVALID
3199,121.62416153380826,31.518736843237892,121.62416153380826,31.518736843237892,329,-1,-1,True,1,1,1.0,False,True,0.7173687156533304,True,-0.2590203881263733,True,12.088951110839844,True,0.4583483275269571,D_FES_VALID_DATUM_VALID
3200,121.62942935546567,31.518736843237892,121.62942935546567,31.518736843237892,329,-1,-1,True,1,1,1.0,False,True,0.717334789551153,True,-0.2605312168598175,True,12.106245040893555,True,0.45680357269133554,D_FES_VALID_DATUM_VALID
3201,121.62679544463697,31.664712409173937,121.62679544463697,31.664712409173937,0,3,3,True,1,1,1.0,False,True,0.714639945510033,True,-0.1020646020770073,True,11.808609962463379,True,0.6125753434330257,D_FES_VALID_DATUM_VALID
3202,121.62152762297956,31.669203965048894,121.62152762297956,31.669203965048894,0,3,3,True,1,1,1.0,False,True,0.7146694453113145,True,-0.09487327933311462,True,11.78089714050293,True,0.6197961659781999,D_FES_VALID_DATUM_VALID
3203,121.62416153380826,31.666958187111415,121.62416153380826,31.666958187111415,0,-1,-1,True,1,1,1.0,False,True,0.7146546954106738,True,-0.0984625518321991,True,11.794914245605469,True,0.6161921435784747,D_FES_VALID_DATUM_VALID
3204,121.63206326629438,31.669203965048894,121.63206326629438,31.669203965048894,186,3,3,True,1,1,1.0,False,True,0.7146104457087514,True,-0.09343104809522629,True,11.811464309692383,True,0.6211793976135251,D_FES_VALID_DATUM_VALID
3205,121.62942935546567,31.666958187111415,121.62942935546567,31.666958187111415,0,-1,-1,True,1,1,1.0,False,True,0.7146251956093923,True,-0.09775421023368835,True,11.810235023498535,True,0.616870985375704,D_FES_VALID_DATUM_VALID
3206,121.62679544463697,31.673695520923847,121.62679544463697,31.673695520923847,0,3,3,True,1,1,1.0,False,True,0.7146399455100331,True,-0.08623972535133362,True,11.783230781555176,True,0.6284002201586995,D_FES_VALID_DATUM_VALID
3207,121.62416153380826,31.67144974298637,121.62416153380826,31.67144974298637,0,-1,-1,True,1,1,1.0,False,True,0.7146546954106738,True,-0.09056288748979568,True,11.782033920288086,True,0.6240918079208781,D_FES_VALID_DATUM_VALID
3208,121.62942935546567,31.67144974298637,121.62942935546567,31.67144974298637,186,-1,-1,True,1,1,1.0,False,True,0.7146251956093922,True,-0.08982899785041809,True,11.797346115112305,True,0.6247961977589741,D_FES_VALID_DATUM_VALID
3209,121.61625980132214,31.673695520923847,121.61625980132214,31.673695520923847,0,3,3,True,1,1,1.0,False,True,0.714698945112596,True,-0.08773304522037506,True,11.75290298461914,True,0.626965899892221,D_FES_VALID_DATUM_VALID
3210,121.61099197966473,31.6781870767988,121.61099197966473,31.6781870767988,0,3,3,True,1,1,1.0,False,True,0.7147284449138775,True,-0.0806438997387886,True,11.724961280822754,True,0.6340845451750889,D_FES_VALID_DATUM_VALID
3211,121.61362589049344,31.675941298861325,121.61362589049344,31.675941298861325,0,-1,-1,True,1,1,1.0,False,True,0.7147136950132368,True,-0.08418209105730057,True,11.738924980163574,True,0.6305316039559362,D_FES_VALID_DATUM_VALID
3212,121.62152762297956,31.6781870767988,121.62152762297956,31.6781870767988,0,3,3,True,1,1,1.0,False,True,0.7146694453113145,True,-0.07909949123859406,True,11.75516414642334,True,0.6355699540727204,D_FES_VALID_DATUM_VALID
3213,121.61889371215085,31.675941298861325,121.61889371215085,31.675941298861325,173,-1,-1,True,1,1,1.0,False,True,0.7146841952119554,True,-0.08342265337705612,True,11.754039764404297,True,0.6312615418348992,D_FES_VALID_DATUM_VALID
3214,121.61625980132214,31.682678632673756,121.61625980132214,31.682678632673756,137,3,3,True,1,1,1.0,False,True,0.714698945112596,True,-0.0720103457570076,True,11.727222442626953,True,0.6426885993555884,D_FES_VALID_DATUM_VALID
3215,121.61362589049344,31.680432854736278,121.61362589049344,31.680432854736278,137,-1,-1,True,1,1,1.0,False,True,0.7147136950132368,True,-0.07633350789546967,True,11.726099014282227,True,0.6383801871177671,D_FES_VALID_DATUM_VALID
3216,121.61889371215085,31.680432854736278,121.61889371215085,31.680432854736278,0,-1,-1,True,1,1,1.0,False,True,0.7146841952119554,True,-0.07554852962493896,True,11.74118709564209,True,0.6391356655870164,D_FES_VALID_DATUM_VALID
3217,121.62416153380826,31.675941298861325,121.62416153380826,31.675941298861325,176,-1,-1,True,1,1,1.0,False,True,0.7146546954106738,True,-0.08266322314739227,True,11.76915454864502,True,0.6319914722632816,D_FES_VALID_DATUM_VALID
3218,121.63206326629438,31.6781870767988,121.63206326629438,31.6781870767988,0,3,3,True,1,1,1.0,False,True,0.7146104457087514,True,-0.0775550827383995,True,11.785680770874023,True,0.6370553629703519,D_FES_VALID_DATUM_VALID
3219,121.62942935546567,31.675941298861325,121.62942935546567,31.675941298861325,0,-1,-1,True,1,1,1.0,False,True,0.7146251956093923,True,-0.08190379291772842,True,11.784457206726074,True,0.6327214026916639,D_FES_VALID_DATUM_VALID
3220,121.62679544463697,31.682678632673756,121.62679544463697,31.682678632673756,0,3,3,True,1,1,1.0,False,True,0.714639945510033,True,-0.07041484862565994,True,11.75745964050293,True,0.644225096884373,D_FES_VALID_DATUM_VALID
3221,121.62416153380826,31.680432854736278,121.62416153380826,31.680432854736278,163,-1,-1,True,1,1,1.0,False,True,0.7146546954106738,True,-0.07476355880498886,True,11.756275177001953,True,0.639891136605685,D_FES_VALID_DATUM_VALID
